id,crewdos,return,title,revenue,budget,year
19819,William Friedkin,0,Blue Chips,0,0,1994
57834,Tony Richardson,0,Blue Sky,0,0,1994
4722,Abel Ferrara,0.032989846,Body Snatchers,428868,13000000,1993
18215,Jennifer Chambers Lynch,0,Boxing Helena,1796389,0,1993
1607,Robert De Niro,0.785813545,A Bronx Tale,17287898,22000000,1993
26391,Adam Resnick,0,Cabin Boy,3662459,0,1994
117553,John Whitesell,0.197703462,Calendar Girl,2570145,13000000,1993
6075,Brian De Palma,1.2172004,Carlito's Way,36516012,30000000,1993
11310,Paul Weiland,0,City Slickers II: The Legend of Curly's Gold,0,0,1994
18658,Mick Jackson,0,Clean Slate,7355425,0,1994
9350,Renny Harlin,3.642860157,Cliffhanger,255000211,70000000,1993
9612,Steve Barron,0,Coneheads,0,0,1993
2124,Richard Rush,0.49315125,Color of Night,19726050,40000000,1994
26261,Michael Ritchie,0,Cops & Robbersons,0,0,1994
19176,Gregg Champion,0,The Cowboy Way,0,0,1994
49299,Abel Ferrara,0,Dangerous Game,0,0,1993
11566,Ivan Reitman,0,Dave,63000000,0,1993
9571,Richard Linklater,1.158411449,Dazed and Confused,7993039,6900000,1993
9739,Marco Brambilla,2.79045207,Demolition Man,159055768,57000000,1993
24257,Bruce Brown,0,The Endless Summer 2,0,0,1994
34444,Gus Van Sant,0,Even Cowgirls Get the Blues,0,8000000,1994
26141,Carl Reiner,0,Fatal Instinct,0,0,1993
10997,Chen Kaige,0,Farewell My Concubine,0,0,1993
50463,Donald Petrie,0,The Favor,0,0,1994
10443,Peter Weir,0,Fearless,0,0,1993
20239,Rusty Cundieff,0,Fear of a Black Hat,0,0,1994
16297,Alek Keshishian,0,With Honors,0,0,1994
18551,Steve Kloves,0,Flesh and Bone,9488998,0,1993
25440,John Irvin,0,Widows' Peak,0,0,1994
9024,Barry Sonnenfeld,0.371542333,For Love or Money,11146270,30000000,1993
37233,Sydney Pollack,6.434484929,The Firm,270248367,42000000,1993
1634,Simon Wincer,7.68493125,Free Willy,153698625,20000000,1993
13815,Boaz Yakin,0,Fresh,0,0,1994
5503,Andrew Davis,8.38354,The Fugitive,368875760,44000000,1993
35588,Walter Hill,0.532446286,Geronimo: An American Legend,18635620,35000000,1993
2087,Roger Donaldson,0,The Getaway,30,0,1994
41579,Howard Deutch,0,Getting Even with Dad,0,30000000,1994
18620,Rose Troche,0,Go Fish,0,0,1994
41006,Bruce Beresford,0,A Good Man in Africa,0,0,1994
4916,Sidney Lumet,0,Guilty as Sin,22886222,0,1993
2019,John Woo,4.121648722,Hard Target,74189677,18000000,1993
31642,Oliver Stone,0,Heaven & Earth,0,33000000,1993
9255,Jim Abrahams,5.350113,Hot Shots! Part Deux,133752825,25000000,1993
26271,Julianna Lavin,0,Live Nude Girls,0,0,1995
10612,Christopher Monger,0,The Englishman Who Went Up a Hill But Came Down a Mountain,0,0,1995
2259,Bille August,0,The House of the Spirits,0,25000000,1993
16097,Eric Meza,0,House Party 3,0,0,1994
11934,Joel Coen,0,The Hudsucker Proxy,0,30000000,1994
106143,James L Brooks,0,I'll Do Anything,0,40000000,1994
12475,Daniel Petrie Jr,0,In the Army Now,28881266,0,1994
9386,Wolfgang Petersen,4.4249292,In the Line of Fire,176997168,40000000,1993
7984,Jim Sheridan,5.061297077,In the Name of the Father,65796862,13000000,1993
59930,Matty Rich,0,The Inkwell,8880705,0,1994
15765,Brian Gibson,0,What's Love Got to Do with It,0,0,1993
31643,Barry Levinson,0,Jimmy Hollywood,0,30000000,1994
6,Stephen Hopkins,0,Judgment Night,12136938,0,1993
329,Steven Spielberg,14.6047619,Jurassic Park,920100000,63000000,1993
10909,Dominic Sena,0.266136778,Kalifornia,2395231,9000000,1993
507,Roger Avary,0.279307333,Killing Zoe,418961,1500000,1993
34024,Steven Soderbergh,0,King of the Hill,0,0,1993
29918,Daniel Petrie,0,Lassie,0,0,1994
9593,John McTiernan,1.615276341,Last Action Hero,137298489,85000000,1993
42580,James Lapine,0,Life With Mikey,0,0,1993
22317,Simon Wincer,0,Lightning Jack,0,0,1994
22317,Paul Hogan,0,Lightning Jack,0,0,1994
22317,Greg Coote,0,Lightning Jack,0,0,1994
1413,David Cronenberg,0,M. Butterfly,1499795,0,1993
12121,Richard Benjamin,0,Made in America,0,22000000,1993
2246,Harold Becker,0,Malice,46405336,0,1993
10502,Mel Gibson,0,The Man without a Face,24760338,0,1993
10440,Woody Allen,0.835969481,Manhattan Murder Mystery,11285588,13500000,1993
9516,Albert Hughes,7.971428571,Menace II Society,27900000,3500000,1993
9516,Allen Hughes,7.971428571,Menace II Society,27900000,3500000,1993
2320,Stuart Baird,2.217622109,Executive Decision,121969216,55000000,1996
5879,Nagisa Ashima,0,In the Realm of the Senses,0,0,1976
83718,Tom Noonan,0,What Happened Was...,0,0,1994
11971,Kenneth Branagh,0,Much Ado About Nothing,0,8000000,1993
2625,Mike Figgis,0,Mr. Jones,0,0,1993
31911,Anthony Minghella,0,Mr. Wonderful,0,0,1993
788,Chris Columbus,17.6514478,Mrs. Doubtfire,441286195,25000000,1993
21450,Mike Leigh,0,Naked,0,0,1993
11231,Christopher Cain,1.318915333,The Next Karate Kid,15826984,12000000,1994
41588,Michael Tolkin,0,The New Age,0,0,1994
10447,Martin Campbell,0.767,No Escape,15340000,20000000,1994
31586,Rob Reiner,0,North,0,40000000,1994
9300,Sally Potter,0,Orlando,0,4000000,1992
9559,Clint Eastwood,4.504366633,A Perfect World,135130999,30000000,1993
9800,Jonathan Demme,7.949170769,Philadelphia,206678440,26000000,1993
713,Jane Campion,16.67142857,The Piano,116700000,7000000,1993
8291,John Singleton,1.965413286,Poetic Justice,27515786,14000000,1993
18133,David S Ward,0,The Program,23042200,0,1993
25557,Stuart Orme,0,The Puppet Masters,8638072,0,1994
22588,Mel Smith,0,Radioland Murders,0,0,1994
10872,Ted Demme,1.039926636,The Ref,11439193,11000000,1994
1245,James Ivory,2.020687913,The Remains of the Day,23237911,11500000,1993
11858,Penny Marshall,0.6083081,Renaissance Man,24332324,40000000,1994
7007,Philip Kaufman,0,Rising Sun,107198790,0,1993
10467,Alan Parker,0,The Road to Wellville,0,0,1994
5550,Fred Dekker,0.486191364,RoboCop 3,10696210,22000000,1993
8005,Mel Brooks,1.78698775,Robin Hood: Men in Tights,35739755,20000000,1993
2088,Peter Medak,0.284833478,Romeo Is Bleeding,3275585,11500000,1993
10412,Geoffrey Wright,0,Romper Stomper,0,0,1992
47889,Victor Nunez,1.25179625,Ruby in Paradise,1001437,800000,1993
14534,David Anspaugh,1.895863583,Rudy,22750363,12000000,1993
56583,Tim Hunter,0,The Saint of Fort Washington,0,0,1993
41878,Cyril Collard,0,Savage Nights,0,0,1992
424,Steven Spielberg,14.60752577,Schindler's List,321365567,22000000,1993
35233,Michael Ritchie,0,The Scout,0,0,1994
14291,Steven Zaillian,0,Searching for Bobby Fischer,7266383,0,1993
103413,Chris Menges,0,Second Best,0,0,1994
11236,Agnieszka Holland,0,The Secret Garden,0,0,1993
11592,John Waters,0.601591385,Serial Mom,7820688,13000000,1994
8850,Russell Mulcahy,1.9225374,The Shadow,48063435,25000000,1994
10445,Richard Attenborough,0,Shadowlands,0,22000000,1993
695,Robert Altman,0,Short Cuts,6110979,0,1993
43535,Gillies MacKinnon,0,A Simple Twist of Fate,0,0,1994
12519,John Duigan,0,Sirens,7770731,0,1993
23210,Fred Schepisi,0,Six Degrees of Separation,0,0,1993
858,Nora Ephron,10.84761352,Sleepless in Seattle,227799884,21000000,1993
867,Phillip Noyce,2.9075,Sliver,116300000,40000000,1993
78,Ridley Scott,1.183557786,Blade Runner,33139618,28000000,1982
13203,Steve Rash,0,Son in Law,36448200,0,1993
10442,Thomas Schlamme,0.57927415,So I Married an Axe Murderer,11585483,20000000,1993
11074,Rowdy Herrington,0,Striking Distance,0,30,1993
33367,Arthur JoffA,0,Harem,0,0,1985
9607,Annabel Jankel,0.435738854,Super Mario Bros.,20915465,48000000,1993
9607,Rocky Morton,0.435738854,Super Mario Bros.,20915465,48000000,1993
17585,Ernest R Dickerson,1.039190946,Surviving the Game,7690013,7400000,1994
9057,Deran Sarafian,0.329578,Terminal Velocity,16478900,50000000,1994
20967,FranAois Girard,0,Thirty Two Short Films About Glenn Gould,0,0,1993
10635,Andrew Fleming,0,Threesome,0,0,1994
9479,Henry Selick,4.201911611,The Nightmare Before Christmas,75634409,18000000,1993
10057,Stephen Herek,1.796628167,The Three Musketeers,53898845,30000000,1993
11969,George P Cosmatos,2.2602026,Tombstone,56505065,25000000,1993
41590,Heywood Gould,0,Trial by Jury,0,0,1994
319,Tony Scott,0.98252408,True Romance,12281551,12500000,1993
26408,DA Pennebaker,0,The War Room,0,0,1993
26408,Chris Hegedus,0,The War Room,0,0,1993
15139,Joe Johnston,0.506321778,The Pagemaster,13670688,27000000,1994
15139,Pixote Hunt,0.506321778,The Pagemaster,13670688,27000000,1994
15139,Maurice Hunt,0.506321778,The Pagemaster,13670688,27000000,1994
161158,Jerry Ciccoritti,0,"Paris, France",0,0,1994
218473,Jennifer Warren,0,"The Beans of Egypt, Maine",0,0,1994
85247,Mark Malone,0,Killer,0,0,1994
11446,Todd Solondz,0,Welcome to the Dollhouse,0,0,1995
51980,Claude Berri,0,Germinal,0,0,1993
24405,Dennis Hopper,0,Chasers,1596687,0,1994
11655,Guillermo del Toro,0,Cronos,0,0,1993
11800,Daniel Algrant,0,Naked in New York,0,0,1993
8223,Pedro AlmodAvar,0,Kika,0,0,1993
14587,Gurinder Chadha,0,Bhaji on the Beach,0,0,1994
31504,Andrew Scheinman,0,Little Big League,0,0,1994
41653,Ake Sandgren,0,The Slingshot,0,0,1993
53185,Richard Loncraine,0,Wide Eyed and Legless,0,0,1993
95743,Eva Sereny,0,Foreign Student,0,0,1994
23637,Lina WertmAller,0,"Ciao, Professore!",0,0,1992
17600,David O Russell,0,Spanking the Monkey,0,200000,1994
10897,Penelope Spheeris,0,The Little Rascals,67308282,0,1994
349394,RAmy Duchemin,0,Ã la mode,0,0,1993
21352,George T Miller,0,Andre,0,0,1994
68806,Ricky Tognazzi,0,The Escort,0,0,1993
37345,Michael Austin,0,Princess Caraboo,3021629,0,1994
32562,Rob Epstein,0,The Celluloid Closet,0,0,1996
32562,Jeffrey Friedman,0,The Celluloid Closet,0,0,1996
47507,Mathieu Kassovitz,0,CafÃ© au Lait,0,0,1993
25403,Nanni Moretti,0,Dear Diary,0,0,1993
124304,MarAa Luisa Bemberg,0,I Don't Want to Talk About It,0,0,1993
9066,Betty Thomas,0,The Brady Bunch Movie,0,0,1995
771,Chris Columbus,26.48248194,Home Alone,476684675,18000000,1990
251,Jerry Zucker,22.95454545,Ghost,505000000,22000000,1990
812,Ron Clements,18.00179354,Aladdin,504050219,28000000,1992
812,John Musker,18.00179354,Aladdin,504050219,28000000,1992
280,James Cameron,5.2,Terminator 2: Judgment Day,520000000,100000000,1991
581,Kevin Costner,19.28222036,Dances with Wolves,424208848,22000000,1990
80350,Steve Cohen,0,Tough and Deadly,0,0,1995
268,Tim Burton,11.7528264,Batman,411348924,35000000,1989
274,Jonathan Demme,14.35489063,The Silence of the Lambs,272742922,19000000,1991
408,David Hand,124.2425614,Snow White and the Seven Dwarfs,184925486,1488423,1937
10020,Gary Trousdale,15.09402212,Beauty and the Beast,377350553,25000000,1991
10020,Kirk Wise,15.09402212,Beauty and the Beast,377350553,25000000,1991
10895,Hamilton Luske,32.42307692,Pinocchio,84300000,2600000,1940
10895,Ben Sharpsteen,32.42307692,Pinocchio,84300000,2600000,1940
114,Garry Marshall,33.07142857,Pretty Woman,463000000,14000000,1990
41043,Yuri Mamin,0,Window to Paris,0,0,1993
576,Sam Peckinpah,0.102279324,The Wild Bunch,638641,6244087,1969
15477,CM Talkington,0,Love and a .45,0,0,1994
59146,Huang Jianxin,0,The Wooden Man's Bride,0,0,1994
124472,Jean Bach,0,A Great Day in Harlem,0,0,1994
30528,Sam Weisman,0,Bye Bye Love,0,0,1995
7300,Michael Hoffman,0,One Fine Day,97529550,0,1996
10824,Bill Condon,0,Candyman: Farewell to the Flesh,13940383,0,1995
261246,Stephen Poliakoff,0,Century,0,0,1993
275,Joel Coen,8.658853571,Fargo,60611975,7000000,1996
25059,David R Ellis,0,Homeward Bound II: Lost in San Francisco,32709423,0,1996
11827,Gerald Potterton,0,Heavy Metal,0,9300000,1981
8766,Kevin Yagher,4.16875,Hellraiser: Bloodline,16675000,4000000,1996
8766,Joe Chappelle,4.16875,Hellraiser: Bloodline,16675000,4000000,1996
23570,Matt Reeves,0,The Pallbearer,0,8000000,1996
47333,Franco Zeffirelli,0,Jane Eyre,0,0,1996
54850,Anna Campion,0,Loaded,0,500000,1996
51242,Franco Brusati,0,Bread and Chocolate,0,0,1974
10112,Wolfgang Reitherman,13.91881425,The Aristocats,55675257,4000000,1970
4307,Pedro AlmodAvar,0,The Flower of My Secret,0,0,1995
46029,Fernando Trueba,0,Two Much,0,0,1996
32308,Bill CouturiA,0,Ed,0,0,1996
88893,Werner Herzog,0,Scream of Stone,0,0,1991
52873,AndrA TAchinA,0,My Favorite Season,0,0,1993
340210,Mika KaurismAki,0,Condition Red,0,0,1995
44281,FArid Boughedir,0,Halfaouine: Boy of the Terraces,0,0,1990
28121,Martin Lawrence,0,A Thin Line Between Love and Hate,0,0,1996
12520,Stacy Title,0,The Last Supper,442965,0,1995
1592,Gregory Hoblit,3.420539433,Primal Fear,102616183,30000000,1996
166901,ClAment Virgo,0,Rude,0,0,1995
36447,Bruno Barreto,0,Carried Away,0,0,1996
19042,Paul Sabella,0,All Dogs Go to Heaven 2,8620678,0,1996
19042,Larry Leker,0,All Dogs Go to Heaven 2,8620678,0,1996
38884,Ken Loach,0,Land and Freedom,0,0,1995
47449,Hal Salwen,0,Denise Calls Up,0,0,1995
36259,Jonathan R Betuel,0,Theodore Rex,0,33500000,1995
41852,Richard Pearce,0,A Family Thing,0,0,1996
40926,Todd Verow,0,Frisk,0,0,1996
9099,Jonathan Lynn,0,Sgt. Bilko,0,0,1996
2021,Tim Sullivan,0,Jack & Sarah,218626,0,1995
61752,Spike Lee,0.411661583,Girl 6,4939939,12000000,1996
10988,Jeremiah S Chechik,0,Diabolique,0,0,1996
11479,HervA Palud,0,"Little Indian, Big City",0,0,1994
398959,Martin Enlen,0,Roula,0,0,1995
287305,Carlo Rola,0,Peanuts â Die Bank zahlt alles,0,0,1996
12652,Claude Sautet,0,Nelly and Monsieur Arnaud,0,0,1996
10684,Edward Zwick,2.192626478,Courage Under Fire,100860818,46000000,1996
954,Brian De Palma,5.721204488,Mission: Impossible,457696359,80000000,1996
68445,FriArik AzAr FriAriksson,0,Cold Fever,0,0,1995
18989,Pen Densham,0,Moll Flanders,0,0,1996
10801,SAnke Wortmann,0,The Superwife,0,0,1996
54285,Park Chulsoo,0,"301, 302",0,0,1995
8840,Rob Cohen,2.022234649,DragonHeart,115267375,57000000,1996
278978,Joseph Vilsmaier,0,Und keiner weint mir nach,0,0,1996
124625,Michael Verhoeven,0,My Mother's Courage,0,0,1995
11107,Steve Rash,0,Eddie,0,0,1996
16417,Gray Hofmeyr,0,Yankee Zulu,0,0,1993
70934,Richard Wherrett,0,Billy's Holiday,0,0,1995
10363,RenA ClAment,0,Purple Noon,0,0,1960
161070,Anthony Hopkins,0,August,0,0,1996
10539,Henry Selick,0.761085895,James and the Giant Peach,28921264,38000000,1996
10543,James Foley,0,Fear,0,0,1996
18414,Kelly Makin,0,Kids in the Hall: Brain Candy,0,0,1996
47502,Paul Mazursky,0.753069231,Faithful,9789900,13000000,1996
11902,Emir Kusturica,0,Underground,0,14000000,1995
27098,Bo Widerberg,0,All Things Fair,0,0,1995
25087,Alan Mehrez,0,Bloodsport II,684351,0,1996
5801,Satyajit Ray,0,Pather Panchali,536364,0,1955
896,Satyajit Ray,0,The World of Apu,16000,0,1959
3065,Jim Mallon,0,Mystery Science Theater 3000: The Movie,0,0,1996
2300,Joe Pytka,3.1275,Space Jam,250200000,80000000,1996
8069,Roger Vadim,0.277777778,Barbarella,2500000,9000000,1968
288173,Catherine Cyran,0,Hostile Intentions,0,0,1995
187851,Brett Piper,0,They Bite,0,0,1996
27768,George Hickenlooper,0,Some Folks Call It a Sling Blade,0,0,1994
221917,Peter Yates,0,The Run of the Country,0,0,1995
8072,JeanLuc Godard,0,Alphaville,0,220000,1965
35797,Bertrand Tavernier,0,Coup de Torchon,0,0,1981
88030,Mika KaurismAki,0,Tigrero: A Film That Was Never Made,0,0,1994
185191,Claude Chabrol,0,The Eye of Vichy,0,0,1993
83857,Gordon Willis,0,Windows,0,0,1980
33245,Randal Kleiser,0,It's My Party,0,0,1996
124460,Michael Blakemore,0,Country Life,0,0,1994
27281,Simon Wincer,0,Operation Dumbo Drop,0,0,1995
105045,Margarethe von Trotta,0,The Promise,0,0,1995
40001,Richard Benjamin,0.4028,Mrs. Winterbourne,10070000,25000000,1996
29621,Norberto Barba,0,Solo,0,0,1996
117730,Eli Cohen,0,Under The Domim Tree,0,0,1994
20762,Robert Mandel,0,The Substitute,0,0,1996
37144,Pat Verducci,0,True Crime,0,0,1996
48260,Michael Winterbottom,0,Butterfly Kiss,0,0,1995
12656,Steven Baigelman,0,Feeling Minnesota,0,0,1996
38867,Zalman King,0,Delta of Venus,62949,0,1995
277270,Barry Caillier,0,To Cross the Rubicon,0,0,1991
25969,Patrick Read Johnson,0,Angus,0,0,1995
44103,Stijn Coninx,0,Priest Daens,0,0,1992
753,John Cassavetes,0,Faces,0,275000,1968
43634,Stacy Cochran,0,Boys,0,0,1996
9103,JeanClaude Van Damme,1.913351567,The Quest,57400547,30000000,1996
90214,Mark Joffe,0,Cosi,0,0,1996
29649,Steve Gomer,0,Sunset Park,0,0,1996
10990,Lee Tamahori,0,Mulholland Falls,0,0,1996
8866,Michael Lehmann,0,The Truth About Cats & Dogs,0,0,1996
12233,George Scribner,2.391978903,Oliver & Company,74151346,31000000,1988
23449,Tom DeCerchio,0,Celtic Pride,0,0,1996
36355,Alan Shapiro,0.786526439,Flipper,20080020,25530000,1996
37667,Angela Pope,0,Captives,0,0,1994
90148,Betty Kaplan,0,Of Love and Shadows,0,0,1994
922,Jim Jarmusch,0,Dead Man,0,9000000,1995
11876,JeanPaul Rappeneau,0.428571429,The Horseman on the Roof,15000000,35000000,1995
52633,Jack Hill,0,Switchblade Sisters,0,0,1975
62364,Manuel GAmez Pereira,0,Mouth to Mouth,0,0,1995
11687,JeanMarie PoirA,0,The Visitors,0,0,1993
9304,Harold Ramis,0,Multiplicity,0,45000000,1996
73183,Brett Thompson,0,"The Haunted World of Edward D. Wood, Jr.",0,0,1996
131232,Francesco Sframeli,0,Two Friends,0,0,2002
131232,Spiro Scimone,0,Two Friends,0,0,2002
9100,Andrew Fleming,1.651297733,The Craft,24769466,15000000,1996
20759,Reginald Hudlin,0,The Great White Hype,0,0,1996
46063,Bruce Beresford,0,Last Dance,5,0,1996
32513,John Schlesinger,0,Cold Comfort Farm,0,0,1995
40651,Stephen Quay,0,"Institute Benjamenta, or This Dream People Call Human Life",0,0,1995
40651,Timothy Quay,0,"Institute Benjamenta, or This Dream People Call Human Life",0,0,1995
36915,Phil Joanou,0,Heaven's Prisoners,0,25000000,1996
40507,Larry Cohen,0.627916667,Original Gangstas,3014000,4800000,1996
9802,Michael Bay,4.467501613,The Rock,335062621,75000000,1996
25697,Harvey Miller,0,Getting Away with Murder,0,0,1996
21588,Michele Soavi,0,Cemetery Man,0,4000000,1994
664,Jan de Bont,5.374690478,Twister,494471524,92000000,1996
11867,David Hogan,0,Barb Wire,3793614,0,1996
47119,Maurice Pialat,0,Le GarÃ§u,0,0,1995
314352,Gabriel Barylli,0,Honeymoon,0,0,1996
9323,Mamoru Oshii,0,Ghost in the Shell,2287714,0,1995
10280,Tom Holland,0,Thinner,0,0,1996
10535,Rick Friedberg,0,Spy Hard,0,18000000,1996
124613,Udayan Prasad,0,Brothers in Trouble,0,0,1995
532,Nick Park,0,A Close Shave,0,0,1995
26744,Abraham Polonsky,0,Force of Evil,0,0,1948
16299,John Landis,0,The Stupids,0,0,1996
10547,David Twohy,0.56193488,The Arrival,14048372,25000000,1996
245268,Robert Z Leonard,0,The Man from Down Under,0,0,1943
935,Stanley Kubrick,5.244595556,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9440272,1800000,1964
55613,Guy Maddin,0,Careful,0,0,1992
41007,John Irvin,0,A Month by the Lake,0,0,1995
35645,Kevin James Dobson,0,Gold Diggers: The Secret of Bear Mountain,0,0,1995
110465,Victor Saville,0,Kim,0,0,1950
255546,Helena Solberg,0,Carmen Miranda: Bananas Is My Business,0,0,1995
40751,Wong Karwai,0,Ashes of Time,0,0,1994
275096,Ebrahim Forouzesh,0,The Jar,0,0,1994
85778,Freida Lee Mock,0,Maya Lin: A Strong Clear Vision,0,0,1995
11101,Joseph Vilsmaier,0,Stalingrad,0,0,1993
9826,Simon Wincer,0.3844642,The Phantom,17300889,45000000,1996
9879,Andrew Bergman,2.26619486,Striptease,113309743,50000000,1996
63564,David Keating,0,The Last of the High Kings,0,0,1996
22621,James Mangold,0,Heavy,0,0,1995
7095,Francis Ford Coppola,1.302688289,Jack,58620973,45000000,1996
26890,Mary Harron,0,I Shot Andy Warhol,1814290,0,1996
46732,Charles Matthau,0,The Grass Harp,0,0,1995
124633,Goran PaskaljeviA,0,Someone Else's America,0,0,1995
202425,MwezA Ngangura,0,Life is Rosy,0,0,1987
202425,BenoAt Lamy,0,Life is Rosy,0,0,1987
196940,JeanPierre Bekolo,0,Quartier Mozart,0,0,1992
77771,Djibril Diop MambAty,0,Touki Bouki,0,0,1973
181083,Gaston KaborA,0,God's Gift,0,0,1982
41225,Federico Fellini,0,Spirits of the Dead,0,0,1968
41225,Louis Malle,0,Spirits of the Dead,0,0,1968
41225,Roger Vadim,0,Spirits of the Dead,0,0,1968
188589,Henry Jaglom,0,Babyfever,0,0,1994
188589,Victoria Foyt,0,Babyfever,0,0,1994
87190,Robby Henson,0,Pharaoh's  Army,0,50,1995
627,Danny Boyle,4.12277,Trainspotting,16491080,4000000,1996
32872,Scott Winant,0,Til There Was You,0,1000000,1997
602,Roland Emmerich,10.89292357,Independence Day,816969268,75000000,1996
14553,Bernardo Bertolucci,0,Stealing Beauty,0,0,1996
9566,Tony Scott,0.338662164,The Fan,18626419,55000000,1996
10545,Gary Trousdale,1.00138851,The Hunchback of Notre Dame,100138851,100000000,1996
10545,Kirk Wise,1.00138851,The Hunchback of Notre Dame,100138851,100000000,1996
9894,Ben Stiller,2.187782894,The Cable Guy,102825796,47000000,1996
11543,Bobby Farrelly,0.926793852,Kingpin,25023434,27000000,1996
11543,Peter Farrelly,0.926793852,Kingpin,25023434,27000000,1996
9268,Chuck Russell,2.42295562,Eraser,242295562,100000000,1996
52059,Carma Hinton,0,The Gate of Heavenly Peace,0,0,1995
